Brand,Year,Driven_kms,Fuel_Type,Transmission,Seller_Type,Owner,City,Selling_Price_Lakh
Kia,2021,120583,CNG,Manual,Individual,1,Hyderabad,2.63
Volkswagen,2015,36232,Diesel,Manual,Individual,2,Kolkata,4.86
Mahindra,2019,149122,Petrol,Automatic,Dealer,1,Hyderabad,2.33
Maruti,2009,99261,Electric,Manual,Dealer,0,Pune,0.5
Honda,2014,116778,Petrol,Manual,Individual,2,Chennai,0.5
Toyota,2024,152850,CNG,Manual,Dealer,2,Chennai,3.9
Kia,2014,65917,Electric,Manual,Individual,0,Ahmedabad,3.86
Tata,2019,76820,CNG,Manual,Individual,0,Bangalore,1.41
Volkswagen,2016,139538,Diesel,Automatic,Individual,2,Hyderabad,4.23
Skoda,2009,5459,Petrol,Manual,Dealer,2,Bangalore,1.87
Maruti,2009,152681,Petrol,Manual,Dealer,1,Bangalore,0.5
Mahindra,2022,125206,Petrol,Automatic,Dealer,2,Hyderabad,2.73
Hyundai,2008,115964,Diesel,Automatic,Individual,0,Bangalore,0.5
Renault,2017,49112,Petrol,Automatic,Individual,2,Kolkata,0.5
Renault,2011,96272,Electric,Automatic,Individual,0,Ahmedabad,1.81
Hyundai,2015,144928,Electric,Manual,Dealer,0,Bangalore,0.67
Renault,2014,56050,Petrol,Automatic,Individual,0,Pune,0.5
Renault,2012,51628,Petrol,Automatic,Individual,2,Chennai,0.5
Honda,2008,133451,Petrol,Automatic,Individual,2,Hyderabad,0.5
Tata,2020,14786,Diesel,Manual,Individual,1,Mumbai,3.28
Maruti,2019,122066,Petrol,Automatic,Individual,0,Kolkata,1.79
Kia,2015,50778,Diesel,Manual,Individual,2,Mumbai,2.08
Skoda,2015,68542,Diesel,Automatic,Individual,2,Delhi,4.92
Mahindra,2008,114526,Petrol,Manual,Individual,1,Kolkata,0.5
Honda,2010,177054,Electric,Manual,Dealer,2,Bangalore,0.5
Hyundai,2015,17381,CNG,Manual,Individual,0,Mumbai,0.77
Maruti,2012,101779,Electric,Automatic,Individual,0,Ahmedabad,1.03
Toyota,2011,113197,CNG,Automatic,Individual,0,Pune,1.47
Toyota,2012,132958,Electric,Automatic,Dealer,2,Delhi,3.5
Renault,2020,5547,Diesel,Automatic,Individual,1,Pune,4.53
Honda,2023,24887,CNG,Manual,Individual,0,Hyderabad,5.35
Skoda,2018,154086,Electric,Automatic,Dealer,1,Bangalore,7.06
Renault,2012,170071,Petrol,Automatic,Individual,1,Delhi,0.5
Mahindra,2008,176548,Electric,Manual,Individual,0,Ahmedabad,0.5
Skoda,2017,169518,Diesel,Automatic,Individual,0,Bangalore,5.65
Honda,2020,156312,CNG,Manual,Dealer,0,Ahmedabad,3.1
Volkswagen,2022,13971,Diesel,Automatic,Dealer,2,Delhi,8.83
Honda,2023,97783,Petrol,Manual,Dealer,2,Chennai,3.72
Tata,2016,172144,Diesel,Automatic,Dealer,1,Mumbai,0.93
Maruti,2023,177912,CNG,Automatic,Dealer,0,Kolkata,2.33
Maruti,2015,22742,Electric,Automatic,Dealer,2,Chennai,2.14
Skoda,2015,104031,CNG,Automatic,Dealer,0,Hyderabad,4.54
Hyundai,2017,120659,Electric,Manual,Individual,0,Bangalore,1.73
Volkswagen,2008,38122,CNG,Manual,Dealer,1,Pune,0.5
Maruti,2022,185882,Diesel,Manual,Dealer,1,Kolkata,0.5
Honda,2017,198650,CNG,Automatic,Dealer,0,Hyderabad,1.62
Volkswagen,2009,16093,Electric,Manual,Individual,1,Hyderabad,3.97
Maruti,2011,157587,CNG,Manual,Dealer,2,Kolkata,0.5
Skoda,2014,138479,Diesel,Manual,Dealer,0,Ahmedabad,3.99
Skoda,2017,30549,CNG,Manual,Dealer,0,Mumbai,5.21
Mahindra,2024,46997,CNG,Manual,Dealer,2,Mumbai,3.64
Mahindra,2017,73714,CNG,Automatic,Dealer,0,Bangalore,2.83
Renault,2008,63060,Electric,Manual,Dealer,0,Ahmedabad,0.5
Kia,2012,29970,Electric,Automatic,Individual,2,Ahmedabad,3.08
Renault,2023,110203,Petrol,Automatic,Dealer,2,Mumbai,2.67
Kia,2017,67834,Diesel,Manual,Individual,2,Chennai,1.98
Maruti,2019,29808,Petrol,Manual,Individual,1,Pune,1.15
Kia,2018,89536,Diesel,Automatic,Dealer,1,Ahmedabad,5.32
Toyota,2020,79482,Electric,Automatic,Dealer,1,Delhi,8.32
Skoda,2022,76268,CNG,Manual,Individual,2,Mumbai,5.05
Kia,2023,75614,Petrol,Manual,Individual,0,Chennai,6.21
Tata,2013,35254,Petrol,Automatic,Dealer,1,Pune,0.65
Maruti,2011,189963,Electric,Automatic,Dealer,1,Hyderabad,0.5
Mahindra,2015,117213,CNG,Manual,Individual,1,Bangalore,0.5
Renault,2019,110481,CNG,Automatic,Dealer,2,Bangalore,0.5
Honda,2020,76195,Petrol,Automatic,Dealer,2,Hyderabad,3.86
Toyota,2016,141250,CNG,Automatic,Individual,0,Delhi,3.47
Maruti,2011,49007,Diesel,Automatic,Dealer,1,Hyderabad,0.5
Renault,2015,55839,Electric,Manual,Individual,2,Ahmedabad,1.16
Volkswagen,2013,126340,Petrol,Manual,Dealer,1,Hyderabad,2.22
Mahindra,2022,171559,Petrol,Automatic,Individual,1,Pune,3.72
Tata,2010,168398,Diesel,Automatic,Dealer,2,Mumbai,0.5
Mahindra,2024,26624,CNG,Manual,Individual,2,Hyderabad,2.96
Maruti,2014,80293,CNG,Manual,Dealer,0,Pune,0.5
Hyundai,2014,193487,CNG,Manual,Individual,0,Hyderabad,0.5
Maruti,2021,157875,Electric,Automatic,Dealer,1,Bangalore,2.25
Skoda,2018,75016,Diesel,Manual,Dealer,2,Pune,4.76
Tata,2015,189557,Petrol,Manual,Individual,1,Delhi,0.5
Volkswagen,2012,145622,CNG,Manual,Individual,2,Mumbai,0.5
Maruti,2016,24283,Electric,Automatic,Dealer,2,Hyderabad,2.51
Kia,2020,137721,Diesel,Automatic,Individual,1,Ahmedabad,5.01
Honda,2013,26979,Petrol,Automatic,Dealer,2,Pune,1.71
Mahindra,2023,133978,CNG,Automatic,Individual,2,Ahmedabad,1.59
Mahindra,2021,178486,CNG,Manual,Individual,1,Mumbai,0.65
Renault,2022,188435,Petrol,Manual,Dealer,2,Kolkata,0.5
Hyundai,2015,39013,Diesel,Automatic,Dealer,1,Chennai,1.38
Kia,2009,111525,CNG,Automatic,Dealer,1,Pune,0.5
Tata,2023,83267,Electric,Automatic,Dealer,0,Ahmedabad,6.54
Volkswagen,2022,18668,Petrol,Automatic,Dealer,2,Ahmedabad,8.01
Skoda,2011,139889,Petrol,Automatic,Individual,2,Bangalore,1.56
Volkswagen,2017,155124,Petrol,Manual,Dealer,1,Pune,2.69
Mahindra,2015,14145,Electric,Manual,Individual,2,Mumbai,3.39
Hyundai,2021,189996,Petrol,Manual,Individual,1,Kolkata,0.5
Skoda,2015,67611,Diesel,Automatic,Dealer,1,Delhi,5.67
Mahindra,2024,11994,CNG,Automatic,Individual,1,Ahmedabad,5.35
Tata,2019,17459,Electric,Automatic,Dealer,0,Ahmedabad,5.72
Tata,2023,139668,CNG,Manual,Dealer,1,Chennai,0.86
Tata,2013,39936,Electric,Automatic,Individual,2,Ahmedabad,1.71
Maruti,2023,115081,Electric,Automatic,Individual,0,Ahmedabad,5.93
Renault,2011,40462,CNG,Manual,Dealer,1,Chennai,0.5
Renault,2017,181318,CNG,Manual,Dealer,2,Mumbai,0.5
Maruti,2017,72757,Petrol,Automatic,Dealer,2,Ahmedabad,0.64
Hyundai,2008,199498,Electric,Manual,Dealer,1,Hyderabad,0.5
Renault,2015,39714,Petrol,Automatic,Individual,0,Ahmedabad,1.67
Hyundai,2019,85215,CNG,Automatic,Individual,2,Pune,1.54
Mahindra,2016,103404,Electric,Automatic,Dealer,1,Delhi,3.45
Maruti,2018,82101,Petrol,Manual,Dealer,0,Kolkata,1.28
Hyundai,2020,30925,Electric,Manual,Dealer,1,Pune,4.58
Mahindra,2013,116772,Diesel,Automatic,Dealer,2,Delhi,0.5
Toyota,2023,10197,Electric,Manual,Individual,0,Bangalore,10.53
Toyota,2017,180556,Diesel,Automatic,Dealer,0,Delhi,4.19
Renault,2015,21682,Diesel,Manual,Individual,1,Bangalore,1.55
Mahindra,2015,42250,Diesel,Automatic,Dealer,2,Chennai,2.52
Honda,2012,24578,CNG,Manual,Dealer,2,Pune,0.58
Honda,2023,197117,Electric,Automatic,Individual,2,Kolkata,6.22
Renault,2018,56689,CNG,Manual,Dealer,1,Mumbai,0.57
Maruti,2018,194373,Electric,Manual,Individual,0,Mumbai,0.5
Tata,2011,23234,Petrol,Automatic,Individual,1,Pune,0.5
Volkswagen,2008,85615,CNG,Manual,Dealer,1,Ahmedabad,0.5
Maruti,2023,23187,Petrol,Manual,Dealer,2,Bangalore,2.86
Toyota,2018,195990,Petrol,Automatic,Individual,2,Pune,2.53
Maruti,2019,138529,Electric,Automatic,Dealer,2,Delhi,1.54
Skoda,2010,116839,Diesel,Manual,Dealer,2,Pune,1.14
Renault,2015,185981,Electric,Manual,Dealer,0,Pune,0.5
Skoda,2013,144639,Electric,Automatic,Individual,0,Kolkata,5.14
Tata,2021,188146,Diesel,Automatic,Dealer,1,Ahmedabad,2.88
Renault,2016,149402,Petrol,Manual,Individual,0,Ahmedabad,0.5
Kia,2024,85431,Electric,Automatic,Dealer,0,Chennai,8.4
Maruti,2023,131444,CNG,Manual,Individual,1,Hyderabad,0.7
Tata,2024,194195,Diesel,Manual,Individual,0,Mumbai,3.48
Tata,2017,54265,Electric,Automatic,Individual,1,Kolkata,4.25
Kia,2012,76285,CNG,Automatic,Individual,1,Delhi,1.55
Renault,2018,66819,Electric,Manual,Dealer,0,Ahmedabad,3.22
Kia,2018,196077,CNG,Automatic,Dealer,0,Mumbai,1.65
Mahindra,2020,121450,Electric,Manual,Individual,0,Pune,5.33
Renault,2013,101459,Electric,Manual,Dealer,1,Mumbai,0.5
Volkswagen,2020,42251,Diesel,Automatic,Individual,2,Kolkata,7.24
Kia,2008,176377,Diesel,Automatic,Individual,0,Bangalore,0.62
Hyundai,2010,123863,Diesel,Automatic,Individual,2,Pune,0.5
Tata,2015,161524,Diesel,Automatic,Individual,1,Chennai,0.51
Mahindra,2022,50133,Petrol,Automatic,Individual,0,Mumbai,6.73
Hyundai,2020,146581,CNG,Manual,Dealer,0,Pune,0.5
Kia,2024,198513,Petrol,Automatic,Dealer,1,Mumbai,4.99
Volkswagen,2018,114659,CNG,Automatic,Dealer,1,Mumbai,4.91
Hyundai,2024,84090,Electric,Automatic,Dealer,1,Ahmedabad,6.37
Maruti,2021,54589,Electric,Manual,Dealer,1,Ahmedabad,4.05
Kia,2021,99451,Petrol,Automatic,Individual,0,Hyderabad,5.76
Renault,2012,136957,Petrol,Manual,Individual,0,Kolkata,0.5
Toyota,2020,29825,Electric,Automatic,Individual,0,Bangalore,9.69
Toyota,2018,107317,Petrol,Manual,Individual,1,Hyderabad,3.11
Renault,2019,132420,CNG,Manual,Individual,1,Ahmedabad,0.5
Tata,2020,162061,Diesel,Manual,Dealer,2,Delhi,0.5
Kia,2008,92218,CNG,Manual,Individual,1,Chennai,0.5
Toyota,2021,50124,CNG,Manual,Individual,2,Ahmedabad,5.18
Mahindra,2011,87617,Diesel,Manual,Individual,0,Kolkata,0.5
Maruti,2017,79037,Petrol,Manual,Dealer,1,Mumbai,0.5
Toyota,2023,182012,Petrol,Automatic,Individual,2,Chennai,4.53
Maruti,2014,132066,CNG,Automatic,Individual,2,Chennai,0.5
Mahindra,2011,89834,CNG,Manual,Individual,1,Bangalore,0.5
Kia,2013,39283,Electric,Automatic,Individual,0,Pune,5.64
Tata,2019,83719,Petrol,Automatic,Individual,0,Kolkata,2.65
Renault,2008,32726,Petrol,Manual,Dealer,0,Hyderabad,0.5
Honda,2020,190855,CNG,Manual,Individual,1,Hyderabad,1.48
Volkswagen,2013,146443,Petrol,Manual,Individual,2,Mumbai,0.88
Maruti,2011,69371,Diesel,Manual,Individual,0,Mumbai,0.5
Toyota,2009,30324,Petrol,Automatic,Dealer,1,Mumbai,2.29
Skoda,2018,193816,Petrol,Automatic,Individual,0,Pune,5.26
Volkswagen,2011,115475,CNG,Manual,Dealer,1,Kolkata,1.2
Mahindra,2016,19633,Diesel,Automatic,Individual,2,Delhi,3.69
Toyota,2009,159574,Diesel,Automatic,Dealer,0,Pune,1.7
Maruti,2023,80284,Petrol,Manual,Individual,0,Kolkata,1.75
Maruti,2024,60696,Electric,Automatic,Individual,2,Bangalore,5.09
Honda,2008,86718,Diesel,Manual,Individual,0,Hyderabad,0.5
Hyundai,2015,39113,Petrol,Automatic,Individual,0,Mumbai,1.75
Toyota,2023,130550,Petrol,Automatic,Dealer,1,Mumbai,6.43
Mahindra,2013,44373,Petrol,Automatic,Individual,1,Delhi,2.05
Kia,2011,86550,Diesel,Manual,Dealer,0,Chennai,1.31
Honda,2010,27893,Electric,Automatic,Individual,0,Kolkata,4.34
Volkswagen,2018,142656,Diesel,Automatic,Individual,0,Kolkata,7.31
Honda,2021,60073,CNG,Automatic,Dealer,0,Hyderabad,5.72
Honda,2008,142301,Diesel,Automatic,Individual,0,Hyderabad,1.77
Toyota,2014,22212,Diesel,Manual,Individual,2,Kolkata,3.35
Maruti,2013,47971,CNG,Automatic,Individual,2,Kolkata,0.5
Kia,2019,92290,CNG,Automatic,Individual,1,Kolkata,3.99
Honda,2017,57210,Diesel,Automatic,Dealer,0,Hyderabad,5.53
Renault,2019,28036,Petrol,Automatic,Dealer,0,Chennai,4.42
Kia,2024,110130,Diesel,Manual,Dealer,1,Bangalore,5.78
Volkswagen,2018,24275,Electric,Manual,Dealer,1,Chennai,7.47
Kia,2024,134357,Electric,Automatic,Individual,1,Pune,6.87
Renault,2015,175287,Electric,Manual,Individual,2,Chennai,0.5
Kia,2022,8923,CNG,Manual,Dealer,1,Ahmedabad,4.44
Volkswagen,2013,97607,Diesel,Manual,Individual,0,Mumbai,3.65
Mahindra,2019,43024,Electric,Manual,Individual,0,Bangalore,5.65
Kia,2013,149264,Electric,Automatic,Dealer,0,Hyderabad,4.4
Tata,2013,127038,Diesel,Automatic,Individual,2,Kolkata,0.5
Kia,2021,25580,Electric,Automatic,Dealer,0,Chennai,8.02
Maruti,2021,177245,Diesel,Automatic,Individual,0,Ahmedabad,2.36
Renault,2019,82943,Diesel,Manual,Individual,0,Ahmedabad,3.15
Tata,2024,192264,Electric,Manual,Individual,2,Pune,2.41
Toyota,2012,136789,CNG,Manual,Dealer,2,Chennai,0.5
Skoda,2023,99674,Petrol,Manual,Dealer,1,Chennai,6.41
Hyundai,2017,82396,CNG,Manual,Individual,1,Delhi,0.5
Volkswagen,2010,122188,Diesel,Automatic,Individual,1,Hyderabad,3.19
Kia,2016,196562,Electric,Manual,Dealer,1,Bangalore,2.09
Maruti,2021,9484,Diesel,Manual,Dealer,1,Chennai,2.97
Hyundai,2013,195723,Diesel,Automatic,Dealer,1,Bangalore,0.5
Mahindra,2024,149029,Diesel,Manual,Individual,2,Delhi,2.95
Kia,2021,87743,Petrol,Automatic,Individual,1,Chennai,5.35
Hyundai,2021,70778,Diesel,Manual,Individual,2,Pune,1.95
Maruti,2013,19129,Diesel,Manual,Individual,0,Ahmedabad,0.98
Kia,2015,135364,CNG,Manual,Individual,0,Bangalore,0.67
Toyota,2012,119980,CNG,Manual,Dealer,1,Pune,0.5
Toyota,2016,154164,Electric,Manual,Individual,0,Kolkata,4.95
Tata,2013,6608,CNG,Automatic,Individual,0,Bangalore,0.5
Volkswagen,2013,189497,Electric,Manual,Individual,0,Hyderabad,2.88
Honda,2020,182139,Electric,Automatic,Individual,1,Bangalore,4.41
Volkswagen,2010,83371,CNG,Manual,Individual,2,Chennai,0.88
Tata,2010,46259,Electric,Manual,Individual,0,Kolkata,0.5
Maruti,2011,160532,Diesel,Manual,Dealer,1,Bangalore,0.5
Toyota,2023,167620,Petrol,Automatic,Dealer,0,Pune,6.0
Kia,2009,150874,CNG,Manual,Individual,1,Ahmedabad,0.5
Toyota,2008,165275,Electric,Manual,Dealer,2,Kolkata,0.5
Renault,2023,189471,Diesel,Automatic,Individual,1,Bangalore,4.06
Toyota,2012,83911,CNG,Manual,Individual,1,Hyderabad,1.77
Tata,2021,21555,CNG,Automatic,Dealer,1,Ahmedabad,4.08
Honda,2020,183531,Electric,Manual,Individual,0,Bangalore,5.16
Honda,2018,25264,Diesel,Manual,Individual,0,Mumbai,5.32
Kia,2015,199942,Petrol,Automatic,Dealer,2,Mumbai,0.59
Toyota,2010,178699,Electric,Manual,Individual,0,Ahmedabad,1.44
Tata,2016,71576,Electric,Automatic,Individual,0,Chennai,3.52
Skoda,2009,83187,Electric,Manual,Dealer,2,Delhi,2.35
Renault,2014,23273,Petrol,Automatic,Dealer,0,Bangalore,1.77
Maruti,2011,120015,CNG,Automatic,Individual,1,Pune,0.5
Renault,2021,131286,Petrol,Manual,Individual,1,Chennai,1.48
Renault,2014,5910,Diesel,Manual,Dealer,1,Mumbai,1.49
Toyota,2016,92335,Petrol,Manual,Individual,1,Delhi,2.76
Maruti,2021,98171,CNG,Automatic,Dealer,2,Bangalore,1.37
Volkswagen,2019,170290,CNG,Automatic,Individual,2,Bangalore,3.17
Hyundai,2024,164893,Diesel,Automatic,Dealer,0,Delhi,4.43
Skoda,2016,79652,Petrol,Automatic,Dealer,1,Ahmedabad,4.75
Honda,2010,117956,Petrol,Automatic,Dealer,2,Pune,0.5
Tata,2024,197934,Petrol,Manual,Individual,1,Mumbai,1.29
Volkswagen,2018,130039,Diesel,Automatic,Dealer,2,Bangalore,5.19
Toyota,2021,108988,Petrol,Automatic,Dealer,2,Ahmedabad,5.72
Kia,2014,71143,Petrol,Manual,Dealer,1,Bangalore,1.55
Renault,2009,68419,CNG,Automatic,Dealer,0,Kolkata,0.5
Hyundai,2022,191935,Diesel,Automatic,Individual,1,Delhi,3.55
Hyundai,2012,84403,CNG,Automatic,Individual,0,Ahmedabad,0.5
Kia,2022,66926,Diesel,Manual,Individual,2,Kolkata,4.89
Renault,2009,154377,Petrol,Manual,Dealer,0,Bangalore,0.5
Volkswagen,2022,150577,Diesel,Automatic,Dealer,0,Bangalore,7.46
Tata,2018,86410,Diesel,Manual,Individual,1,Pune,1.22
Kia,2012,142746,Electric,Manual,Individual,2,Pune,1.2
Kia,2012,35058,Electric,Automatic,Dealer,0,Mumbai,5.82
Maruti,2024,155520,Petrol,Automatic,Dealer,0,Pune,3.64
Renault,2014,73608,CNG,Automatic,Dealer,0,Chennai,0.5
Volkswagen,2017,177535,Diesel,Manual,Dealer,1,Mumbai,3.08
Renault,2019,190568,Electric,Manual,Dealer,0,Bangalore,2.21
Skoda,2014,15880,Diesel,Automatic,Individual,2,Chennai,4.48
Maruti,2017,125552,Diesel,Automatic,Dealer,0,Chennai,1.48
Mahindra,2021,128913,Electric,Automatic,Individual,0,Pune,5.99
Maruti,2010,139654,CNG,Automatic,Dealer,1,Mumbai,0.5
Skoda,2013,141545,Diesel,Automatic,Dealer,2,Pune,2.28
Skoda,2022,149807,CNG,Automatic,Individual,1,Bangalore,6.21
Volkswagen,2008,192315,Electric,Automatic,Individual,1,Pune,1.95
Kia,2021,152893,Diesel,Automatic,Dealer,0,Mumbai,4.92
Mahindra,2021,20921,Electric,Manual,Dealer,0,Chennai,5.05
Kia,2012,44604,Petrol,Manual,Individual,0,Ahmedabad,1.52
Hyundai,2013,66706,Petrol,Manual,Dealer,0,Chennai,0.5
Honda,2009,80334,Diesel,Automatic,Individual,0,Chennai,2.63
Hyundai,2014,112671,Petrol,Automatic,Individual,1,Delhi,0.5
Renault,2018,96433,CNG,Automatic,Dealer,1,Pune,0.85
Kia,2008,8269,Petrol,Manual,Dealer,2,Kolkata,0.5
Renault,2020,126111,CNG,Manual,Individual,1,Delhi,0.5
Maruti,2020,170502,Petrol,Automatic,Individual,1,Delhi,0.5
Volkswagen,2008,54640,CNG,Automatic,Dealer,2,Ahmedabad,1.46
Volkswagen,2010,123554,CNG,Automatic,Dealer,2,Mumbai,1.46
Toyota,2012,17663,Petrol,Manual,Individual,1,Bangalore,2.18
Toyota,2014,55679,Electric,Manual,Dealer,1,Pune,4.36
Maruti,2015,192040,Diesel,Manual,Individual,2,Mumbai,0.5
Maruti,2010,7163,CNG,Manual,Individual,1,Hyderabad,0.5
Mahindra,2014,92288,Diesel,Manual,Dealer,0,Kolkata,1.3
Hyundai,2012,138587,Electric,Automatic,Dealer,0,Kolkata,1.5
Skoda,2021,105660,CNG,Automatic,Individual,1,Chennai,6.67
Maruti,2016,165542,Diesel,Manual,Individual,0,Ahmedabad,0.5
Kia,2010,104740,Diesel,Automatic,Individual,1,Chennai,1.88
Hyundai,2015,46509,CNG,Manual,Dealer,1,Chennai,0.5
Volkswagen,2022,91076,Diesel,Manual,Individual,0,Bangalore,7.62
Mahindra,2023,116011,Electric,Manual,Dealer,0,Pune,5.49
Kia,2010,189528,Petrol,Manual,Dealer,0,Chennai,0.5
Renault,2021,32432,Diesel,Manual,Dealer,2,Hyderabad,3.16
Tata,2024,70005,Diesel,Automatic,Dealer,1,Ahmedabad,5.62
Skoda,2010,96050,Diesel,Manual,Dealer,2,Mumbai,1.22
Tata,2021,36590,Electric,Manual,Individual,2,Kolkata,3.88
Honda,2024,8639,Diesel,Automatic,Dealer,0,Ahmedabad,9.13
Skoda,2015,190392,Petrol,Manual,Dealer,0,Hyderabad,1.76
Skoda,2015,141591,Diesel,Manual,Dealer,2,Bangalore,2.41
Renault,2020,79731,Diesel,Manual,Dealer,0,Pune,3.4
Tata,2017,57529,Diesel,Automatic,Individual,0,Delhi,2.71
Mahindra,2008,165192,CNG,Manual,Dealer,1,Kolkata,0.5
Skoda,2024,129534,CNG,Manual,Individual,0,Chennai,5.88
Maruti,2011,81850,CNG,Manual,Dealer,1,Delhi,0.5
Kia,2021,9630,Diesel,Automatic,Dealer,2,Ahmedabad,6.24
Maruti,2011,146459,Petrol,Manual,Individual,0,Mumbai,0.5
Kia,2021,53254,Electric,Manual,Individual,2,Mumbai,6.18
Skoda,2020,27768,Petrol,Manual,Dealer,0,Ahmedabad,6.62
Renault,2017,108027,Petrol,Manual,Dealer,2,Delhi,0.5
Skoda,2011,93638,Diesel,Manual,Individual,1,Bangalore,2.6
Honda,2016,145043,Diesel,Automatic,Individual,2,Ahmedabad,2.8
Skoda,2017,193864,Diesel,Automatic,Dealer,0,Ahmedabad,4.78
Tata,2009,114776,Electric,Manual,Dealer,2,Kolkata,0.5
Hyundai,2008,145721,Petrol,Automatic,Individual,2,Bangalore,0.5
Renault,2022,158175,Petrol,Automatic,Dealer,0,Mumbai,3.37
Maruti,2024,57768,Diesel,Automatic,Individual,0,Delhi,5.22
Honda,2023,69971,Petrol,Automatic,Individual,0,Kolkata,6.57
Mahindra,2012,35019,Petrol,Manual,Dealer,2,Chennai,0.5
Hyundai,2017,60427,Electric,Automatic,Dealer,1,Ahmedabad,3.84
Hyundai,2009,30456,Diesel,Automatic,Dealer,0,Ahmedabad,0.5
Tata,2014,78761,Electric,Automatic,Individual,1,Delhi,0.86
Renault,2020,101138,Diesel,Manual,Dealer,0,Pune,2.9
Maruti,2017,117443,Electric,Manual,Individual,1,Bangalore,1.19
Honda,2023,89707,CNG,Automatic,Individual,1,Chennai,4.07
Renault,2018,88823,Electric,Manual,Individual,0,Chennai,2.76
Mahindra,2018,78215,Diesel,Automatic,Dealer,2,Chennai,3.34
Tata,2024,59008,Diesel,Manual,Individual,1,Bangalore,5.24
Renault,2013,116252,Electric,Automatic,Individual,2,Mumbai,0.67
Volkswagen,2019,64374,Petrol,Manual,Dealer,2,Kolkata,4.27
Toyota,2009,187048,Electric,Automatic,Dealer,1,Ahmedabad,1.6
Volkswagen,2015,32453,Petrol,Automatic,Dealer,1,Ahmedabad,6.1
Skoda,2010,174584,Diesel,Automatic,Individual,2,Kolkata,1.06
Honda,2019,118528,Electric,Manual,Individual,1,Chennai,4.12
Renault,2018,7174,Petrol,Manual,Dealer,0,Ahmedabad,2.25
Kia,2018,141773,Diesel,Automatic,Dealer,2,Chennai,2.6
Skoda,2021,131268,Diesel,Automatic,Individual,2,Hyderabad,6.49
Hyundai,2019,78397,Diesel,Manual,Individual,0,Kolkata,3.44
Renault,2011,111332,CNG,Manual,Dealer,0,Delhi,0.5
Skoda,2020,189194,Petrol,Manual,Individual,0,Chennai,4.44
Maruti,2016,183477,Petrol,Manual,Individual,2,Hyderabad,0.5
Toyota,2009,11243,CNG,Automatic,Individual,0,Bangalore,1.75
Maruti,2008,31745,Electric,Manual,Dealer,2,Chennai,0.5
Maruti,2019,18325,Electric,Manual,Dealer,0,Kolkata,3.69
Tata,2011,86341,Petrol,Manual,Individual,1,Pune,0.5
Renault,2020,32468,CNG,Automatic,Individual,1,Delhi,4.51
Kia,2014,101490,Diesel,Automatic,Individual,2,Mumbai,2.23
Renault,2012,110700,Diesel,Automatic,Dealer,0,Chennai,0.5
Mahindra,2023,193423,Petrol,Manual,Dealer,2,Pune,1.09
Volkswagen,2018,149506,Petrol,Automatic,Individual,2,Pune,4.73
Hyundai,2010,89524,CNG,Manual,Individual,2,Bangalore,0.5
Maruti,2020,114049,Diesel,Automatic,Individual,1,Bangalore,1.27
Kia,2020,140955,CNG,Manual,Dealer,2,Kolkata,1.85
Renault,2020,97592,Diesel,Manual,Dealer,2,Bangalore,1.0
Toyota,2021,45109,Electric,Manual,Dealer,2,Hyderabad,7.66
Renault,2008,122634,Electric,Manual,Individual,2,Pune,0.5
Tata,2017,130323,Diesel,Automatic,Individual,2,Chennai,0.62
Mahindra,2021,12479,Diesel,Manual,Individual,2,Hyderabad,4.65
Honda,2014,111271,CNG,Automatic,Individual,2,Kolkata,0.66
Hyundai,2015,101343,Diesel,Manual,Individual,2,Mumbai,0.5
Toyota,2018,74884,CNG,Manual,Individual,2,Pune,2.82
Toyota,2015,164104,Diesel,Automatic,Individual,1,Bangalore,2.82
Maruti,2011,45979,Petrol,Automatic,Individual,1,Hyderabad,0.5
Mahindra,2024,195191,Diesel,Manual,Dealer,2,Chennai,2.99
Mahindra,2021,93199,Electric,Manual,Individual,0,Mumbai,5.23
Hyundai,2021,77210,Petrol,Manual,Dealer,1,Hyderabad,1.74
Renault,2015,183469,Electric,Automatic,Dealer,2,Kolkata,0.5
Toyota,2017,143151,CNG,Automatic,Dealer,0,Hyderabad,3.96
Renault,2021,75561,CNG,Automatic,Dealer,2,Hyderabad,3.0
Skoda,2018,194669,Petrol,Manual,Dealer,0,Kolkata,3.15
Hyundai,2021,44154,Petrol,Manual,Dealer,0,Bangalore,3.15
Renault,2017,10323,CNG,Automatic,Dealer,0,Pune,3.45
Renault,2022,124934,Diesel,Automatic,Individual,0,Pune,4.29
Kia,2017,11781,Petrol,Manual,Individual,0,Hyderabad,4.25
Skoda,2017,190072,Petrol,Manual,Individual,0,Hyderabad,2.82
Maruti,2024,82680,Petrol,Manual,Dealer,2,Ahmedabad,1.57
Honda,2018,131861,CNG,Automatic,Dealer,0,Kolkata,3.23
Mahindra,2011,43668,CNG,Manual,Individual,0,Kolkata,0.5
Skoda,2024,169832,Petrol,Manual,Dealer,1,Ahmedabad,6.35
Toyota,2016,150508,Petrol,Manual,Dealer,1,Chennai,3.14
Volkswagen,2024,74139,CNG,Automatic,Dealer,2,Mumbai,7.48
Kia,2012,191061,Diesel,Manual,Individual,2,Hyderabad,0.5
Volkswagen,2008,111537,Electric,Automatic,Individual,0,Mumbai,4.22
Maruti,2009,38002,CNG,Automatic,Dealer,0,Delhi,0.5
Maruti,2009,194089,Diesel,Manual,Dealer,1,Mumbai,0.5
Kia,2022,15509,CNG,Manual,Individual,2,Ahmedabad,3.92
